Individual	Zur_ID	Plate_no	Well	Sample	colony_type	Pair	DorR	Plate_ID	Library_conc	Sent_for_WGS	Conc	Current_volume	Total_DNA_quant	Coverage	Run	Lane	Lane_number	Sample_number	Run_Lane	Project
PD45802b	D25	3	D9	PD45802b_lo0260	BFU-E	25	D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45802b	D25	3	E9	PD45802b_lo0261	CFU-GM	25	D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45802b	D25	3	F9	PD45802b_lo0262	BFU-E	25	D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45802b	D25	3	G9	PD45802b_lo0263	BFU-E	25	D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45802b	D25	3	H9	PD45802b_lo0264	BFU-E	25	D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45802b	D25	3	A10	PD45802b_lo0265	BFU-E	25	D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45802b	D25	3	B10	PD45802b_lo0266	BFU-E	25	D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45802b	D25	3	C10	PD45802b_lo0267	BFU-E	25	D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45802b	D25	3	D10	PD45802b_lo0268	BFU-E	25	D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45802b	D25	3	E10	PD45802b_lo0269	BFU-E	25	D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45802b	D25	3	F10	PD45802b_lo0270	BFU-E	25	D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45802b	D25	3	G10	PD45802b_lo0271	BFU-E	25	D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45802b	D25	3	H10	PD45802b_lo0272	BFU-E	25	D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45802b	D25	3	A11	PD45802b_lo0273	BFU-E	25	D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45802b	D25	3	B11	PD45802b_lo0274	BFU-E	25	D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45802b	D25	3	C11	PD45802b_lo0275	CFU-GM	25	D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45802b	D25	3	D11	PD45802b_lo0276	BFU-E	25	D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45802b	D25	3	E11	PD45802b_lo0277	BFU-E	25	D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45802b	D25	3	F11	PD45802b_lo0278	BFU-E	25	D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45802b	D25	3	G11	PD45802b_lo0279	BFU-E	25	D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45802b	D25	3	H11	PD45802b_lo0280	CFU-GM	25	D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45802b	D25	3	A12	PD45802b_lo0281	BFU-E	25	D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45802b	D25	3	B12	PD45802b_lo0282	CFU-GM	25	D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45802b	D25	3	C12	PD45802b_lo0283	BFU-E	25	D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45802b	D25	3	D12	PD45802b_lo0284	BFU-E	25	D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45802b	D25	3	E12	PD45802b_lo0285	CFU-GM	25	D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45802b	D25	3	F12	PD45802b_lo0286	BFU-E	25	D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45802b	D25	3	G12	PD45802b_lo0287	CFU-GM	25	D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45802b	D25	3	H12	PD45802b_lo0288	BFU-E	25	D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45803b	R25	1	A1	PD45803b_lo0001	BFU-E	25	R	DN847993L	59.661	YES	NA	NA	NA	12.44	41268	1#1	1	1	41268_1	2679
PD45803b	R25	1	B1	PD45803b_lo0002	BFU-E	25	R	DN847993L	98.048	YES	NA	NA	NA	10.51	41268	1#2	1	2	41268_1	2679
PD45803b	R25	1	C1	PD45803b_lo0003	CFU-GM	25	R	DN847993L	5.001	NO	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45803b	R25	1	D1	PD45803b_lo0004	CFU-GM	25	R	DN847993L	0.522	NO	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45803b	R25	1	E1	PD45803b_lo0005	BFU-E	25	R	DN847993L	91.319	YES	NA	NA	NA	13.96	41268	1#3	1	3	41268_1	2679
PD45803b	R25	1	F1	PD45803b_lo0006	BFU-E	25	R	DN847993L	42.62	YES	NA	NA	NA	11.17	41268	1#4	1	4	41268_1	2679
PD45803b	R25	1	G1	PD45803b_lo0007	CFU-GEMM	25	R	DN847993L	64.719	YES	NA	NA	NA	11.99	41268	1#5	1	5	41268_1	2679
PD45803b	R25	1	H1	PD45803b_lo0008	BFU-E	25	R	DN847993L	60.728	YES	NA	NA	NA	14.14	41268	3#6	3	6	41268_3	2679
PD45803b	R25	1	A2	PD45803b_lo0009	CFU-GEMM	25	R	DN847993L	4.934	NO	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45803b	R25	1	B2	PD45803b_lo0010	BFU-E	25	R	DN847993L	30.442	YES	NA	NA	NA	8.95	41268	1#7	1	7	41268_1	2679
PD45803b	R25	1	C2	PD45803b_lo0011	BFU-E	25	R	DN847993L	40.34	YES	NA	NA	NA	8.31	41268	1#8	1	8	41268_1	2679
PD45803b	R25	1	D2	PD45803b_lo0012	BFU-E	25	R	DN847993L	55.364	YES	NA	NA	NA	15.34	41268	2#9	2	9	41268_2	2679
PD45803b	R25	1	E2	PD45803b_lo0013	BFU-E	25	R	DN847993L	6.368	YES	NA	NA	NA	7.14	41268	3#10	3	10	41268_3	2679
PD45803b	R25	1	F2	PD45803b_lo0014	CFU-GM	25	R	DN847993L	47.657	YES	NA	NA	NA	13.4	41268	2#11	2	11	41268_2	2679
PD45803b	R25	1	G2	PD45803b_lo0015	BFU-E	25	R	DN847993L	91.167	YES	NA	NA	NA	9.82	41268	3#12	3	12	41268_3	2679
PD45803b	R25	1	H2	PD45803b_lo0016	CFU-GM	25	R	DN847993L	7.035	YES	NA	NA	NA	6.63	41268	2#13	2	13	41268_2	2679
PD45803b	R25	1	A3	PD45803b_lo0017	BFU-E	25	R	DN847993L	55.464	YES	NA	NA	NA	10.08	41268	2#14	2	14	41268_2	2679
PD45803b	R25	1	B3	PD45803b_lo0018	BFU-E	25	R	DN847993L	96.124	YES	NA	NA	NA	12.41	41268	1#15	1	15	41268_1	2679
PD45803b	R25	1	C3	PD45803b_lo0019	BFU-E	25	R	DN847993L	43.806	YES	NA	NA	NA	9.3	41268	2#16	2	16	41268_2	2679
PD45803b	R25	1	D3	PD45803b_lo0020	BFU-E	25	R	DN847993L	3.535	NO	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45803b	R25	1	E3	PD45803b_lo0021	BFU-E	25	R	DN847993L	30.09	YES	NA	NA	NA	12.83	41268	1#17	1	17	41268_1	2679
PD45803b	R25	1	F3	PD45803b_lo0022	BFU-E	25	R	DN847993L	77.627	YES	NA	NA	NA	13.91	41268	1#18	1	18	41268_1	2679
PD45803b	R25	1	G3	PD45803b_lo0023	BFU-E	25	R	DN847993L	59.259	YES	NA	NA	NA	12.29	41268	1#19	1	19	41268_1	2679
PD45803b	R25	1	H3	PD45803b_lo0024	BFU-E	25	R	DN847993L	2.378	NO	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45803b	R25	1	A4	PD45803b_lo0025	BFU-E	25	R	DN847993L	3.987	NO	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45803b	R25	1	B4	PD45803b_lo0026	BFU-E	25	R	DN847993L	36.8	YES	NA	NA	NA	12.52	41268	2#20	2	20	41268_2	2679
PD45803b	R25	1	C4	PD45803b_lo0027	BFU-E	25	R	DN847993L	31.337	YES	NA	NA	NA	15.46	41268	2#21	2	21	41268_2	2679
PD45803b	R25	1	D4	PD45803b_lo0028	BFU-E	25	R	DN847993L	0.935	NO	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45803b	R25	1	E4	PD45803b_lo0029	BFU-E	25	R	DN847993L	16.261	YES	NA	NA	NA	13.86	41268	3#22	3	22	41268_3	2679
PD45803b	R25	1	F4	PD45803b_lo0030	BFU-E	25	R	DN847993L	0.549	NO	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45803b	R25	1	G4	PD45803b_lo0031	CFU-GM	25	R	DN847993L	0.985	NO	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45803b	R25	1	H4	PD45803b_lo0032	BFU-E	25	R	DN847993L	66.594	YES	NA	NA	NA	17.64	41268	2#23	2	23	41268_2	2679
PD45803b	R25	1	A5	PD45803b_lo0033	BFU-E	25	R	DN847993L	56.663	YES	NA	NA	NA	14.71	41268	3#24	3	24	41268_3	2679
PD45803b	R25	1	B5	PD45803b_lo0034	BFU-E	25	R	DN847993L	2.407	NO	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45803b	R25	1	C5	PD45803b_lo0035	BFU-E	25	R	DN847993L	0.376	NO	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45803b	R25	1	D5	PD45803b_lo0036	CFU-GEMM	25	R	DN847993L	1.31	NO	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45803b	R25	1	E5	PD45803b_lo0037	BFU-E	25	R	DN847993L	7.277	YES	NA	NA	NA	11.96	41268	2#25	2	25	41268_2	2679
PD45803b	R25	1	F5	PD45803b_lo0038	BFU-E	25	R	DN847993L	25.211	YES	NA	NA	NA	13.86	41268	2#26	2	26	41268_2	2679
PD45803b	R25	1	G5	PD45803b_lo0039	BFU-E	25	R	DN847993L	80.844	YES	NA	NA	NA	14.57	41268	2#27	2	27	41268_2	2679
PD45803b	R25	1	H5	PD45803b_lo0040	BFU-E	25	R	DN847993L	52.952	YES	NA	NA	NA	11.63	41268	2#28	2	28	41268_2	2679
PD45803b	R25	1	A6	PD45803b_lo0041	BFU-E	25	R	DN847993L	32.933	YES	NA	NA	NA	10.55	41268	1#29	1	29	41268_1	2679
PD45803b	R25	1	B6	PD45803b_lo0042	BFU-E	25	R	DN847993L	6.493	YES	NA	NA	NA	10.73	41268	1#30	1	30	41268_1	2679
PD45803b	R25	1	C6	PD45803b_lo0043	BFU-E	25	R	DN847993L	3.595	NO	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45803b	R25	1	D6	PD45803b_lo0044	CFU-GM	25	R	DN847993L	0.144	NO	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45803b	R25	1	E6	PD45803b_lo0045	BFU-E	25	R	DN847993L	0.155	NO	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45803b	R25	1	F6	PD45803b_lo0046	BFU-E	25	R	DN847993L	4.558	NO	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45803b	R25	1	G6	PD45803b_lo0047	BFU-E	25	R	DN847993L	35.394	YES	NA	NA	NA	14.66	41268	2#31	2	31	41268_2	2679
PD45803b	R25	1	H6	PD45803b_lo0048	BFU-E	25	R	DN847993L	6.848	YES	NA	NA	NA	6.3	41268	2#32	2	32	41268_2	2679
PD45803b	R25	1	A7	PD45803b_lo0049	BFU-E	25	R	DN847993L	1.305	NO	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45803b	R25	1	B7	PD45803b_lo0050	BFU-E	25	R	DN847993L	42.44	YES	NA	NA	NA	17.01	41268	2#33	2	33	41268_2	2679
PD45803b	R25	1	C7	PD45803b_lo0051	BFU-E	25	R	DN847993L	0.225	NO	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45803b	R25	1	D7	PD45803b_lo0052	CFU-GEMM	25	R	DN847993L	0.135	NO	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45803b	R25	1	E7	PD45803b_lo0053	CFU-GEMM	25	R	DN847993L	0.185	NO	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45803b	R25	1	F7	PD45803b_lo0054	BFU-E	25	R	DN847993L	4.634	NO	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45803b	R25	1	G7	PD45803b_lo0055	CFU-GEMM	25	R	DN847993L	14.63	YES	NA	NA	NA	11.52	41268	3#34	3	34	41268_3	2679
PD45803b	R25	1	H7	PD45803b_lo0056	BFU-E	25	R	DN847993L	2.475	NO	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45803b	R25	1	A8	PD45803b_lo0057	BFU-E	25	R	DN847993L	1.029	NO	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45803b	R25	1	B8	PD45803b_lo0058	CFU-GEMM	25	R	DN847993L	14.554	YES	NA	NA	NA	8.82	41268	1#35	1	35	41268_1	2679
PD45803b	R25	1	C8	PD45803b_lo0059	BFU-E	25	R	DN847993L	0.123	NO	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45803b	R25	1	D8	PD45803b_lo0060	BFU-E	25	R	DN847993L	0.223	NO	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45803b	R25	1	E8	PD45803b_lo0061	BFU-E	25	R	DN847993L	0.179	NO	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45803b	R25	1	F8	PD45803b_lo0062	BFU-E	25	R	DN847993L	6.792	YES	NA	NA	NA	10.33	41268	1#36	1	36	41268_1	2679
PD45803b	R25	1	G8	PD45803b_lo0063	BFU-E	25	R	DN847993L	0.44	NO	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45803b	R25	1	H8	PD45803b_lo0064	BFU-E	25	R	DN847993L	65.505	YES	NA	NA	NA	12.16	41268	1#37	1	37	41268_1	2679
PD45803b	R25	1	A9	PD45803b_lo0065	BFU-E	25	R	DN847993L	2.69	NO	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45803b	R25	1	B9	PD45803b_lo0066	BFU-E	25	R	DN847993L	88.894	YES	NA	NA	NA	11.72	41268	1#38	1	38	41268_1	2679
PD45803b	R25	1	C9	PD45803b_lo0067	BFU-E	25	R	DN847993L	18.193	YES	NA	NA	NA	11.18	41268	3#39	3	39	41268_3	2679
PD45803b	R25	1	D9	PD45803b_lo0068	BFU-E	25	R	DN847993L	3.806	NO	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45803b	R25	1	E9	PD45803b_lo0069	CFU-GEMM	25	R	DN847993L	5.16	NO	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45803b	R25	1	F9	PD45803b_lo0070	BFU-E	25	R	DN847993L	43.211	YES	NA	NA	NA	13.33	41268	2#40	2	40	41268_2	2679
PD45803b	R25	1	G9	PD45803b_lo0071	BFU-E	25	R	DN847993L	1.17	NO	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45803b	R25	1	H9	PD45803b_lo0072	CFU-GEMM	25	R	DN847993L	96.241	YES	NA	NA	NA	13.62	41268	1#41	1	41	41268_1	2679
PD45803b	R25	1	A10	PD45803b_lo0073	BFU-E	25	R	DN847993L	60.388	YES	NA	NA	NA	11.51	41268	3#42	3	42	41268_3	2679
PD45803b	R25	1	B10	PD45803b_lo0074	BFU-E	25	R	DN847993L	54.529	YES	NA	NA	NA	10.17	41268	1#43	1	43	41268_1	2679
PD45803b	R25	1	C10	PD45803b_lo0075	BFU-E	25	R	DN847993L	0.339	NO	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45803b	R25	1	D10	PD45803b_lo0076	BFU-E	25	R	DN847993L	3.539	NO	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45803b	R25	1	E10	PD45803b_lo0077	BFU-E	25	R	DN847993L	37.427	YES	NA	NA	NA	19.68	41268	1#44	1	44	41268_1	2679
PD45803b	R25	1	F10	PD45803b_lo0078	BFU-E	25	R	DN847993L	68.233	YES	NA	NA	NA	11.17	41268	1#45	1	45	41268_1	2679
PD45803b	R25	1	G10	PD45803b_lo0079	BFU-E	25	R	DN847993L	68.087	YES	NA	NA	NA	13.14	41268	2#46	2	46	41268_2	2679
PD45803b	R25	1	H10	PD45803b_lo0080	BFU-E	25	R	DN847993L	10.676	YES	NA	NA	NA	6.75	41268	2#47	2	47	41268_2	2679
PD45803b	R25	1	A11	PD45803b_lo0081	CFU-GM	25	R	DN847993L	70.213	YES	NA	NA	NA	14.05	41268	3#48	3	48	41268_3	2679
PD45803b	R25	1	B11	PD45803b_lo0082	BFU-E	25	R	DN847993L	75.451	YES	NA	NA	NA	11.26	41268	1#49	1	49	41268_1	2679
PD45803b	R25	1	C11	PD45803b_lo0083	CFU-GM	25	R	DN847993L	4.613	NO	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45803b	R25	1	D11	PD45803b_lo0084	BFU-E	25	R	DN847993L	0.814	NO	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45803b	R25	1	E11	PD45803b_lo0085	BFU-E	25	R	DN847993L	32.338	YES	NA	NA	NA	16.24	41268	1#50	1	50	41268_1	2679
PD45803b	R25	1	F11	PD45803b_lo0086	BFU-E	25	R	DN847993L	36.037	YES	NA	NA	NA	12.59	41268	1#51	1	51	41268_1	2679
PD45803b	R25	1	G11	PD45803b_lo0087	BFU-E	25	R	DN847993L	0.936	NO	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45803b	R25	1	H11	PD45803b_lo0088	CFU-GM	25	R	DN847993L	0.66	NO	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45803b	R25	1	A12	PD45803b_lo0089	BFU-E	25	R	DN847993L	41.278	YES	NA	NA	NA	9.86	41268	1#52	1	52	41268_1	2679
PD45803b	R25	1	B12	PD45803b_lo0090	BFU-E	25	R	DN847993L	0.754	NO	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45803b	R25	1	C12	PD45803b_lo0091	BFU-E	25	R	DN847993L	4.984	NO	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45803b	R25	1	D12	PD45803b_lo0092	CFU-GM	25	R	DN847993L	2.868	NO	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45803b	R25	1	E12	PD45803b_lo0093	CFU-GEMM	25	R	DN847993L	1.552	NO	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45803b	R25	1	F12	PD45803b_lo0094	CFU-GEMM	25	R	DN847993L	9.535	YES	NA	NA	NA	7.78	41268	2#53	2	53	41268_2	2679
PD45803b	R25	1	G12	PD45803b_lo0095	BFU-E	25	R	DN847993L	27.553	YES	NA	NA	NA	10.92	41268	1#54	1	54	41268_1	2679
PD45803b	R25	1	H12	PD45803b_lo0096	CFU-GM	25	R	DN847993L	1.361	NO	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45803b	R25	2	A1	PD45803b_lo0097	BFU-E	25	R	DN847994M	69.924	YES	NA	NA	NA	17.35	41595	4#1	4	1	41595_4	2693
PD45803b	R25	2	B1	PD45803b_lo0098	BFU-E	25	R	DN847994M	16.729	YES	NA	NA	NA	12.84	41595	4#2	4	2	41595_4	2693
PD45803b	R25	2	C1	PD45803b_lo0099	BFU-E	25	R	DN847994M	12.806	YES	NA	NA	NA	9.67	41595	4#3	4	3	41595_4	2693
PD45803b	R25	2	D1	PD45803b_lo0100	CFU-GEMM	25	R	DN847994M	111.238	YES	NA	NA	NA	16.15	41595	3#4	3	4	41595_3	2693
PD45803b	R25	2	E1	PD45803b_lo0101	CFU-GM	25	R	DN847994M	1.371	NO	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45803b	R25	2	F1	PD45803b_lo0102	BFU-E	25	R	DN847994M	2.888	NO	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45803b	R25	2	G1	PD45803b_lo0103	BFU-E	25	R	DN847994M	62.336	YES	NA	NA	NA	15.66	41595	1#5	1	5	41595_1	2693
PD45803b	R25	2	H1	PD45803b_lo0104	BFU-E	25	R	DN847994M	36.557	YES	NA	NA	NA	18.32	41595	3#6	3	6	41595_3	2693
PD45803b	R25	2	A2	PD45803b_lo0105	CFU-GM	25	R	DN847994M	0.432	NO	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45803b	R25	2	B2	PD45803b_lo0106	BFU-E	25	R	DN847994M	68.837	YES	NA	NA	NA	12.64	41595	4#7	4	7	41595_4	2693
PD45803b	R25	2	C2	PD45803b_lo0107	BFU-E	25	R	DN847994M	57.01	YES	NA	NA	NA	12.77	41595	2#8	2	8	41595_2	2693
PD45803b	R25	2	D2	PD45803b_lo0108	BFU-E	25	R	DN847994M	79.083	YES	NA	NA	NA	15.28	41595	1#9	1	9	41595_1	2693
PD45803b	R25	2	E2	PD45803b_lo0109	CFU-GEMM	25	R	DN847994M	84.149	YES	NA	NA	NA	11.15	41595	1#10	1	10	41595_1	2693
PD45803b	R25	2	F2	PD45803b_lo0110	BFU-E	25	R	DN847994M	71.777	YES	NA	NA	NA	14.39	41595	4#11	4	11	41595_4	2693
PD45803b	R25	2	G2	PD45803b_lo0111	BFU-E	25	R	DN847994M	82.009	YES	NA	NA	NA	16	41595	4#12	4	12	41595_4	2693
PD45803b	R25	2	H2	PD45803b_lo0112	BFU-E	25	R	DN847994M	56.538	YES	NA	NA	NA	19.62	41595	1#13	1	13	41595_1	2693
PD45803b	R25	2	A3	PD45803b_lo0113	BFU-E	25	R	DN847994M	53.938	YES	NA	NA	NA	14.47	41595	4#14	4	14	41595_4	2693
PD45803b	R25	2	B3	PD45803b_lo0114	BFU-E	25	R	DN847994M	95.822	YES	NA	NA	NA	11.08	41595	3#15	3	15	41595_3	2693
PD45803b	R25	2	C3	PD45803b_lo0115	BFU-E	25	R	DN847994M	71.915	YES	NA	NA	NA	14.62	41595	2#16	2	16	41595_2	2693
PD45803b	R25	2	D3	PD45803b_lo0116	BFU-E	25	R	DN847994M	38.781	YES	NA	NA	NA	13.49	41595	4#17	4	17	41595_4	2693
PD45803b	R25	2	E3	PD45803b_lo0117	BFU-E	25	R	DN847994M	6.367	YES	NA	NA	NA	6.18	41595	4#18	4	18	41595_4	2693
PD45803b	R25	2	F3	PD45803b_lo0118	BFU-E	25	R	DN847994M	4.96	NO	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45803b	R25	2	G3	PD45803b_lo0119	BFU-E	25	R	DN847994M	42.655	YES	NA	NA	NA	14.54	41595	3#19	3	19	41595_3	2693
PD45803b	R25	2	H3	PD45803b_lo0120	BFU-E	25	R	DN847994M	44.599	YES	NA	NA	NA	15.77	41595	2#20	2	20	41595_2	2693
PD45803b	R25	2	A4	PD45803b_lo0121	BFU-E	25	R	DN847994M	52.631	YES	NA	NA	NA	9.83	41595	1#21	1	21	41595_1	2693
PD45803b	R25	2	B4	PD45803b_lo0122	BFU-E	25	R	DN847994M	63.86	YES	NA	NA	NA	12.88	41595	2#22	2	22	41595_2	2693
PD45803b	R25	2	C4	PD45803b_lo0123	BFU-E	25	R	DN847994M	28.69	YES	NA	NA	NA	8.87	41595	4#23	4	23	41595_4	2693
PD45803b	R25	2	D4	PD45803b_lo0124	BFU-E	25	R	DN847994M	96.746	YES	NA	NA	NA	10.18	41595	4#24	4	24	41595_4	2693
PD45803b	R25	2	E4	PD45803b_lo0125	BFU-E	25	R	DN847994M	64.676	YES	NA	NA	NA	14.7	41595	1#25	1	25	41595_1	2693
PD45803b	R25	2	F4	PD45803b_lo0126	BFU-E	25	R	DN847994M	72.092	YES	NA	NA	NA	12.42	41595	1#26	1	26	41595_1	2693
PD45803b	R25	2	G4	PD45803b_lo0127	CFU-GM	25	R	DN847994M	29.453	YES	NA	NA	NA	9.43	41595	1#27	1	27	41595_1	2693
PD45803b	R25	2	H4	PD45803b_lo0128	BFU-E	25	R	DN847994M	63.945	YES	NA	NA	NA	14.39	41595	4#28	4	28	41595_4	2693
PD45803b	R25	2	A5	PD45803b_lo0129	BFU-E	25	R	DN847994M	66.587	YES	NA	NA	NA	12.51	41595	4#29	4	29	41595_4	2693
PD45803b	R25	2	B5	PD45803b_lo0130	BFU-E	25	R	DN847994M	73.135	YES	NA	NA	NA	12.62	41595	3#30	3	30	41595_3	2693
PD45803b	R25	2	C5	PD45803b_lo0131	BFU-E	25	R	DN847994M	79.685	YES	NA	NA	NA	15.73	41595	3#31	3	31	41595_3	2693
PD45803b	R25	2	D5	PD45803b_lo0132	BFU-E	25	R	DN847994M	76.197	YES	NA	NA	NA	11.13	41595	1#32	1	32	41595_1	2693
PD45803b	R25	2	E5	PD45803b_lo0133	CFU-GEMM	25	R	DN847994M	38.494	YES	NA	NA	NA	14.86	41595	2#33	2	33	41595_2	2693
PD45803b	R25	2	F5	PD45803b_lo0134	CFU-GM	25	R	DN847994M	1.264	NO	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45803b	R25	2	G5	PD45803b_lo0135	BFU-E	25	R	DN847994M	1.079	NO	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45803b	R25	2	H5	PD45803b_lo0136	BFU-E	25	R	DN847994M	68.02	YES	NA	NA	NA	16.09	41595	1#34	1	34	41595_1	2693
PD45803b	R25	2	A6	PD45803b_lo0137	BFU-E	25	R	DN847994M	82.269	YES	NA	NA	NA	18.96	41595	4#35	4	35	41595_4	2693
PD45803b	R25	2	B6	PD45803b_lo0138	BFU-E	25	R	DN847994M	107.633	YES	NA	NA	NA	12.89	41595	2#36	2	36	41595_2	2693
PD45803b	R25	2	C6	PD45803b_lo0139	BFU-E	25	R	DN847994M	99.474	YES	NA	NA	NA	12.13	41595	1#37	1	37	41595_1	2693
PD45803b	R25	2	D6	PD45803b_lo0140	CFU-GM	25	R	DN847994M	0.584	NO	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45803b	R25	2	E6	PD45803b_lo0141	BFU-E	25	R	DN847994M	63.018	YES	NA	NA	NA	12.21	41595	2#38	2	38	41595_2	2693
PD45803b	R25	2	F6	PD45803b_lo0142	CFU-GM	25	R	DN847994M	0.509	NO	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45803b	R25	2	G6	PD45803b_lo0143	BFU-E	25	R	DN847994M	43.847	YES	NA	NA	NA	12.41	41595	2#39	2	39	41595_2	2693
PD45803b	R25	2	H6	PD45803b_lo0144	BFU-E	25	R	DN847994M	9.429	YES	NA	NA	NA	8.08	41595	2#40	2	40	41595_2	2693
PD45803b	R25	2	A7	PD45803b_lo0145	BFU-E	25	R	DN847994M	5.713	NO	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45803b	R25	2	B7	PD45803b_lo0146	BFU-E	25	R	DN847994M	53.027	YES	NA	NA	NA	12.79	41595	1#41	1	41	41595_1	2693
PD45803b	R25	2	C7	PD45803b_lo0147	BFU-E	25	R	DN847994M	80.649	YES	NA	NA	NA	18.63	41595	4#42	4	42	41595_4	2693
